# {"t_start": 1557507735.6714146, "env_id": "HumanoidStandup-v2"} 
r,l,t
162173.823093,1000,31526.951443
160796.896953,1000,31530.174699
82601.84242,1000,31534.67026
161617.007315,1000,31537.730696
162260.608924,1000,31542.22684
161969.028123,1000,31545.397601
164242.665671,1000,31549.646269
162141.716504,1000,31552.81247
101467.401752,1000,31557.158182
162566.071601,1000,31560.33647
163320.741957,1000,31564.553917
162778.310392,1000,31567.697996
163086.543449,1000,31572.585063
162495.957549,1000,31575.753929
163334.078447,1000,31579.979311
138072.746894,1000,31583.186881
161221.873709,1000,31587.363769
161929.468111,1000,31590.528333
163993.540954,1000,31594.789012
162566.547019,1000,31597.970427
161873.513057,1000,31602.095575
162623.692362,1000,31605.259073
159584.36877,1000,31608.397121
154014.436121,1000,31612.662774
162773.625539,1000,31615.805582
163202.585742,1000,31619.921731
163573.830178,1000,31623.032597
162776.879022,1000,31627.128739
162501.497087,1000,31630.257539
162154.091337,1000,31634.393239
161583.4612,1000,31637.497578
163171.304842,1000,31641.869891
162644.428975,1000,31644.993714
161309.528498,1000,31649.49113
162531.953329,1000,31652.646881
162800.602846,1000,31657.054884
162066.726415,1000,31660.220283
163660.651601,1000,31664.385741
154530.870519,1000,31667.556886
161948.617421,1000,31671.710491
162175.58952,1000,31674.884821
150046.096515,1000,31679.11446
162700.332312,1000,31682.294566
163766.982913,1000,31686.446136
161826.637388,1000,31689.633167
161794.928146,1000,31693.782167
162950.427631,1000,31696.967703
162086.841448,1000,31701.46792
162882.21357,1000,31704.599489
160359.157871,1000,31708.768672
151401.087516,1000,31711.906405
159048.013033,1000,31716.327324
161294.089614,1000,31719.829195
151182.801646,1000,31723.985011
162672.661047,1000,31727.135882
162742.150402,1000,31731.963213
149116.886594,1000,31735.245982
163854.150074,1000,31739.508249
163160.843116,1000,31742.599204
162519.940378,1000,31746.762181
159091.445042,1000,31749.827112
162915.135957,1000,31754.122584
161902.368877,1000,31757.183057
161960.975609,1000,31761.452145
162829.147126,1000,31764.478942
160875.198049,1000,31767.496816
151804.278494,1000,31772.127037
161992.303258,1000,31775.274861
80119.479748,1000,31779.675129
163733.848723,1000,31782.80653
163394.653222,1000,31786.844358
153411.076624,1000,31790.041733
158820.684628,1000,31794.234469
163490.582879,1000,31797.486895
161873.416039,1000,31802.047081
162607.82411,1000,31805.227337
162626.198015,1000,31809.357604
162429.623353,1000,31812.543564
163128.963158,1000,31816.680836
162352.252274,1000,31819.856006
162013.957699,1000,31824.012955
160750.373761,1000,31827.232105
161247.351106,1000,31831.384764
107885.349902,1000,31834.863853
152095.452406,1000,31838.953532
162495.12375,1000,31842.166014
162505.080702,1000,31846.321996
162832.056739,1000,31849.64648
137600.203265,1000,31853.916749
162499.564337,1000,31857.10118
161441.06113,1000,31861.237492
161094.065291,1000,31864.390075
162124.557045,1000,31868.742068
162037.100288,1000,31871.907437
162280.896023,1000,31876.045126
162768.1698,1000,31879.181665
161005.36322,1000,31883.672975
162660.58548,1000,31886.857253
160430.365583,1000,31891.028291
163247.011245,1000,31894.163685
162507.651627,1000,31898.310217
162318.564099,1000,31901.481825
161982.782528,1000,31905.664324
161895.529064,1000,31908.872461
162390.070457,1000,31913.093826
162702.706589,1000,31916.255528
162370.698369,1000,31920.426345
162253.613579,1000,31923.54836
162827.996282,1000,31926.664541
163269.340109,1000,31930.831152
164755.112424,1000,31933.985739
160743.760575,1000,31938.196106
161059.397097,1000,31941.275542
162318.152815,1000,31945.890933
162834.34148,1000,31949.000409
164011.53765,1000,31953.149616
162820.268882,1000,31956.196354
162776.622603,1000,31960.426321
160756.959874,1000,31963.485651
162700.499556,1000,31968.095476
162709.650712,1000,31971.234442
162534.233151,1000,31975.400358
161356.202501,1000,31978.533424
162520.144038,1000,31982.808259
163134.960553,1000,31985.956634
161869.307767,1000,31990.127656
162826.584245,1000,31993.320657
94927.133748,1000,31998.418271
161684.014521,1000,32001.590099
161195.358548,1000,32005.485153
161344.162368,1000,32008.661632
162393.358046,1000,32012.906943
161622.046665,1000,32016.092682
162026.117226,1000,32020.792835
162293.936262,1000,32024.027583
161575.386775,1000,32028.688525
161313.310836,1000,32031.876075
163181.833752,1000,32036.177852
163211.977431,1000,32039.360835
161047.884129,1000,32043.474641
161829.652472,1000,32046.625299
162693.448748,1000,32050.747521
162514.958485,1000,32053.87576
162661.555945,1000,32058.037086
163948.126439,1000,32061.170634
161703.649196,1000,32065.431094
163461.544638,1000,32068.611682
161735.085864,1000,32072.797021
162450.300388,1000,32075.952564
163441.415222,1000,32080.070434
163221.22007,1000,32083.235559
162913.093589,1000,32086.359305
163295.030817,1000,32090.556854
161667.353645,1000,32093.730305
163458.848592,1000,32097.882382
162540.704456,1000,32101.127813
162541.888615,1000,32105.250921
163536.372895,1000,32108.421376
161429.24424,1000,32112.582152
163153.992184,1000,32115.876954
163616.006775,1000,32120.047724
163143.601634,1000,32123.105016
162724.07525,1000,32127.347366
162117.861431,1000,32130.485421
163049.70796,1000,32134.604983
162166.893984,1000,32137.757967
150400.057653,1000,32141.872476
162890.904276,1000,32145.024173
161711.920052,1000,32149.117923
161172.4541,1000,32152.275946
163275.651398,1000,32156.394951
162433.621115,1000,32159.55454
163723.5891,1000,32163.654964
163180.86501,1000,32166.792368
162484.584487,1000,32170.897239
161107.994723,1000,32174.041494
162379.030429,1000,32178.212059
162959.238124,1000,32181.363128
164491.89931,1000,32185.498516
163440.01429,1000,32188.647329
163232.542091,1000,32192.779061
163242.770452,1000,32195.916144
163117.499863,1000,32200.062397
163450.499535,1000,32203.265409
162491.256333,1000,32207.343277
160830.940114,1000,32210.502442
163636.342492,1000,32214.640872
163025.762125,1000,32217.796701
162528.087684,1000,32221.93521
163477.078442,1000,32225.10187
161870.690968,1000,32229.193896
163138.847952,1000,32232.354247
156988.841258,1000,32236.50846
162355.397962,1000,32239.611125
162513.017447,1000,32242.692242
152787.808586,1000,32246.85111
162841.575008,1000,32249.792001
163741.184091,1000,32254.132426
163619.314283,1000,32257.170203
162568.107709,1000,32261.414988
162081.91369,1000,32264.391708
161811.928582,1000,32268.767245
162502.209153,1000,32271.726725
162804.329638,1000,32276.090156
162446.841842,1000,32279.095842
162512.619049,1000,32283.423038
162867.332997,1000,32286.644606
163140.487301,1000,32290.986582
162406.200475,1000,32294.129369
163434.791528,1000,32298.239866
161716.306599,1000,32301.284602
162516.305039,1000,32305.563055
160320.634476,1000,32308.616196
162809.051783,1000,32312.870611
162111.316244,1000,32315.878652
162803.520691,1000,32320.506104
162756.315242,1000,32323.474032
163261.187352,1000,32327.905138
160197.422106,1000,32330.918102
162687.785135,1000,32335.498945
162633.218067,1000,32338.528512
161529.660585,1000,32343.099814
163225.868374,1000,32346.245832
162302.294401,1000,32350.388504
162741.946028,1000,32353.553685
161569.775803,1000,32357.667219
163870.934121,1000,32360.790601
163052.497037,1000,32365.015076
162574.517836,1000,32368.174175
162434.803049,1000,32372.380299
161826.500753,1000,32375.581506
162565.122517,1000,32379.663744
161460.034512,1000,32382.840141
162072.318869,1000,32386.956217
162888.650781,1000,32390.125997
162617.109945,1000,32393.252938
162482.734128,1000,32397.391001
162788.905641,1000,32400.52783
162497.683112,1000,32404.698201
162343.899933,1000,32407.905031
161789.613274,1000,32411.826005
137604.826542,1000,32414.892554
163257.296488,1000,32419.240854
163155.320306,1000,32422.324184
163316.424279,1000,32426.523358
128087.098881,1000,32429.734446
162811.867864,1000,32433.949622
162010.57485,1000,32437.135743
163775.118625,1000,32441.46239
163281.280653,1000,32444.526503
162887.737046,1000,32449.062129
162311.780338,1000,32452.156111
163360.872818,1000,32456.325274
162936.361314,1000,32459.446897
159122.253289,1000,32463.770281
163290.977697,1000,32466.910045
162973.427805,1000,32471.234684
162501.273836,1000,32474.203737
163581.274149,1000,32478.483992
163079.900932,1000,32481.57951
161799.079057,1000,32485.898516
161738.335348,1000,32488.984399
162433.60111,1000,32493.296938
163861.34757,1000,32496.369524
74101.679998,1000,32500.871339
163412.040414,1000,32503.872868
163565.431375,1000,32508.13062
76403.090124,1000,32511.725586
162092.163492,1000,32515.719129
162084.85812,1000,32518.740193
162797.281415,1000,32523.063371
163355.32231,1000,32526.105102
162501.405384,1000,32530.38554
162953.125694,1000,32533.346646
162658.913851,1000,32537.759099
162742.339017,1000,32540.811743
162556.367581,1000,32545.083107
162921.959974,1000,32548.086028
163361.913114,1000,32551.137097
163050.993963,1000,32555.471143
162805.234567,1000,32558.577462
161685.77353,1000,32562.74386
163849.01865,1000,32565.783783
162613.427266,1000,32570.242906
162024.870651,1000,32573.313942
159581.083476,1000,32577.595219
162437.415251,1000,32580.64991
163600.334585,1000,32584.962356
162041.907481,1000,32587.936705
164204.026759,1000,32592.27386
161763.973035,1000,32595.308389
163655.268424,1000,32599.641302
162569.291003,1000,32602.671591
161557.292541,1000,32606.946628
162956.446437,1000,32609.963746
162245.345494,1000,32614.342861
163342.35582,1000,32617.367884
162840.752924,1000,32621.867494
162427.516848,1000,32624.832405
163175.083786,1000,32629.229551
162633.666341,1000,32632.249095
162610.04736,1000,32636.590188
162426.628582,1000,32639.617646
163015.727127,1000,32643.91548
163470.623045,1000,32646.93611
161949.001675,1000,32651.233706
162261.77493,1000,32654.187123
162304.041119,1000,32658.523749
162113.220395,1000,32661.573341
162272.340034,1000,32665.807247
164188.440168,1000,32668.794858
163198.193195,1000,32673.173702
161369.212921,1000,32676.24642
162974.832325,1000,32680.483224
162766.232794,1000,32683.461471
161586.880651,1000,32687.979833
162056.082671,1000,32690.969007
121171.367342,1000,32695.313947
163678.505516,1000,32698.32956
160414.35936,1000,32702.674071
162184.990945,1000,32705.883592
162843.104185,1000,32709.198179
161975.035088,1000,32713.248607
162466.16398,1000,32716.234658
163018.326948,1000,32720.673835
162064.338476,1000,32723.811999
162534.995521,1000,32728.064112
162383.884765,1000,32731.224844
163000.533668,1000,32735.80106
163475.143791,1000,32738.950976
162698.16569,1000,32743.082841
163070.483689,1000,32746.219615
162087.073706,1000,32750.377494
163169.516653,1000,32753.515897
162040.809578,1000,32757.716469
161449.979305,1000,32760.897901
162667.652189,1000,32765.033917
163051.388832,1000,32768.196743
161299.366063,1000,32772.470181
163127.981382,1000,32775.656821
162612.637648,1000,32779.7786
162669.022087,1000,32782.923265
163341.530844,1000,32787.035215
164759.476343,1000,32790.160692
161320.57632,1000,32794.357249
163383.728045,1000,32797.501562
162264.666963,1000,32801.670005
162660.957643,1000,32804.826008
162878.850062,1000,32809.023755
162066.568409,1000,32812.154088
163774.164871,1000,32816.333937
162958.293409,1000,32819.492301
161809.534655,1000,32823.698577
162344.099537,1000,32826.820593
162040.404019,1000,32831.045227
163560.879818,1000,32834.178297
162894.804679,1000,32838.445159
120581.106624,1000,32841.929394
163198.267697,1000,32845.966377
161836.307675,1000,32849.028858
155013.06311,1000,32853.425471
162827.214965,1000,32856.645223
158401.165526,1000,32860.775891
161710.551421,1000,32864.005236
163621.913036,1000,32867.154188
161328.566276,1000,32871.389822
102040.734306,1000,32874.844045
162803.674577,1000,32878.976776
162030.245611,1000,32882.158757
162439.536422,1000,32886.291348
163197.091921,1000,32889.514395
163123.056221,1000,32893.71802
162147.183729,1000,32896.955963
162746.680634,1000,32901.014141
161686.226797,1000,32904.102212
162128.760102,1000,32908.262948
162596.055565,1000,32911.271252
163184.252658,1000,32915.646859
161775.499857,1000,32918.832076
162640.47468,1000,32924.176069
163177.153821,1000,32927.401733
163761.870959,1000,32931.596961
163030.052078,1000,32934.765891
162758.110822,1000,32938.770905
161562.767681,1000,32941.808249
162557.420802,1000,32946.197899
163543.256232,1000,32949.290584
163708.972423,1000,32953.492113
161817.977949,1000,32956.473099
162461.008967,1000,32960.909245
163245.619216,1000,32963.952935
163261.67926,1000,32968.249945
163071.046705,1000,32971.264159
87771.349862,1000,32976.738425
162833.929853,1000,32979.729133
163579.652522,1000,32983.607238
163067.405222,1000,32986.546978
163752.720324,1000,32990.944129
163725.194523,1000,32994.001973
150406.084897,1000,32998.300545
164017.567618,1000,33001.297243
162499.239345,1000,33005.626513
162982.227615,1000,33008.601244
161048.745401,1000,33012.937079
163445.737018,1000,33015.964798
134254.883605,1000,33021.038645
163047.323947,1000,33024.054128
162900.874394,1000,33027.059219
162466.313719,1000,33031.436417
162158.741719,1000,33034.534976
163086.473685,1000,33038.811018
