# {"t_start": 1557443895.6132104, "env_id": "HumanoidStandup-v2"} 
r,l,t
147142.445583,1000,2392.537198
138314.549659,1000,2401.526788
152549.675578,1000,2407.404102
146731.522752,1000,2417.4947
135683.269613,1000,2425.096126
152664.332324,1000,2432.861164
138242.354982,1000,2441.798846
147617.996444,1000,2449.295547
151436.222091,1000,2459.735578
116096.927937,1000,2467.368362
136671.286215,1000,2476.218751
148148.867826,1000,2483.310855
154422.85269,1000,2496.609022
148636.132189,1000,2503.294756
151887.118011,1000,2512.896202
137265.486678,1000,2518.85182
147269.657596,1000,2528.485514
153893.112851,1000,2534.363331
115099.674717,1000,2543.71389
154945.824353,1000,2550.763807
153900.249277,1000,2559.248504
148737.874999,1000,2566.560374
155147.28454,1000,2575.61547
153481.250066,1000,2583.136966
153430.743008,1000,2593.560251
153273.790391,1000,2600.08207
154317.423756,1000,2611.31059
154210.196654,1000,2616.360741
146390.384886,1000,2628.644441
150530.393671,1000,2634.849265
138346.61627,1000,2644.735937
152873.899282,1000,2651.334747
152412.176327,1000,2659.420254
153253.463063,1000,2665.460875
124510.365148,1000,2674.497716
153976.775189,1000,2681.085879
152300.281408,1000,2692.728813
153935.220089,1000,2699.359005
149227.535665,1000,2711.513096
114196.958734,1000,2718.665602
153157.096543,1000,2727.122086
153467.141191,1000,2733.597746
153327.40746,1000,2742.454843
145634.469342,1000,2749.385613
119527.210508,1000,2758.301525
144579.504652,1000,2764.569469
154093.307274,1000,2773.098614
154010.658285,1000,2779.171744
154062.244633,1000,2784.848846
154082.999364,1000,2794.76355
141871.410799,1000,2801.19997
153449.486901,1000,2810.460767
153623.970657,1000,2816.92918
153162.539441,1000,2825.481919
153103.076281,1000,2831.853584
153221.276002,1000,2840.424588
152606.461621,1000,2846.810863
153082.602335,1000,2855.637284
153359.49396,1000,2864.182849
150411.988467,1000,2874.895872
153991.625382,1000,2881.840991
103672.11513,1000,2891.476484
153823.404953,1000,2898.982884
153074.578721,1000,2907.330065
154186.661914,1000,2913.333717
153314.432187,1000,2922.556761
152729.722403,1000,2929.238217
153140.342298,1000,2937.451925
151771.603073,1000,2943.936235
152782.924351,1000,2952.377856
135848.138719,1000,2958.695966
153006.365933,1000,2966.720441
154181.73085,1000,2973.204884
142801.633842,1000,2982.393799
153849.937365,1000,2988.982348
153109.961609,1000,3001.312665
155177.737412,1000,3009.088197
154031.139824,1000,3017.28485
153353.372457,1000,3024.119899
154530.568817,1000,3033.693682
147797.139715,1000,3040.481846
132075.076088,1000,3052.100119
152530.590639,1000,3060.194657
153649.556343,1000,3070.209822
126934.094467,1000,3076.559992
153338.467235,1000,3084.844786
155237.174491,1000,3090.800021
153738.144831,1000,3099.730041
153945.708481,1000,3105.758898
153398.541451,1000,3114.924839
154436.725232,1000,3121.215231
153996.136729,1000,3127.580655
147099.654927,1000,3135.608339
153856.039899,1000,3141.59585
153645.769151,1000,3150.123048
153780.565871,1000,3156.151202
153197.429808,1000,3165.172883
154449.656722,1000,3171.140998
153045.604288,1000,3180.085822
153402.019138,1000,3185.954874
153580.964604,1000,3194.768139
153720.909594,1000,3200.647512
153373.438972,1000,3209.583197
145194.611447,1000,3215.625728
153155.641876,1000,3224.837075
153334.41567,1000,3230.865021
153570.530166,1000,3239.792303
153545.101425,1000,3245.481801
153895.984197,1000,3254.064832
153450.000333,1000,3259.931508
154398.254702,1000,3269.075704
154225.505604,1000,3274.791956
152620.697359,1000,3283.905709
153035.020386,1000,3289.966222
153952.055927,1000,3297.975146
143398.085845,1000,3303.941384
153958.980967,1000,3312.451418
142315.911846,1000,3318.437856
153727.580785,1000,3327.216501
154528.54639,1000,3333.226317
154686.971381,1000,3341.925032
154107.783133,1000,3347.93126
153690.231052,1000,3356.687381
132277.180657,1000,3362.581946
153187.108648,1000,3371.370749
153254.001006,1000,3377.272278
154355.781835,1000,3386.158327
154319.680812,1000,3392.630071
154592.405462,1000,3401.002973
153792.85618,1000,3407.207031
154502.865955,1000,3415.946693
153253.452022,1000,3421.907233
154058.034244,1000,3431.071134
152899.497486,1000,3437.021879
154826.960833,1000,3443.016332
154223.557456,1000,3451.724532
154216.575231,1000,3457.662647
153026.583818,1000,3466.704581
152679.091112,1000,3472.590527
153586.302708,1000,3481.254623
154607.606574,1000,3487.192694
154024.796679,1000,3496.194464
154071.20196,1000,3502.592452
153491.735109,1000,3510.800431
153606.243532,1000,3517.18466
153435.900818,1000,3525.489787
154868.812111,1000,3531.944993
153288.24353,1000,3540.107731
154137.700087,1000,3546.562153
153484.278114,1000,3554.791693
153929.484943,1000,3561.236591
153554.11438,1000,3569.370493
120370.288609,1000,3575.911279
152477.818459,1000,3583.943127
155050.726474,1000,3589.929671
153680.886688,1000,3598.646851
153663.353458,1000,3604.54841
153394.070252,1000,3613.325982
152734.191916,1000,3619.304008
80658.230791,1000,3628.023368
153230.860419,1000,3634.013567
153376.242377,1000,3642.795234
153516.204402,1000,3649.239982
154311.971591,1000,3657.29945
152014.843054,1000,3663.23998
150830.037092,1000,3671.962871
148893.436368,1000,3678.012719
153428.937635,1000,3686.586942
153197.087293,1000,3692.568257
153392.168753,1000,3701.311879
153959.378603,1000,3707.73864
152809.418747,1000,3716.138437
75070.907781,1000,3723.029812
152690.213814,1000,3731.232425
153631.912885,1000,3737.604526
152624.918672,1000,3745.894952
154080.066559,1000,3751.838237
152821.419546,1000,3757.724827
152324.875871,1000,3767.54081
154324.129551,1000,3773.359925
153181.889855,1000,3782.36754
153239.12096,1000,3789.068619
154919.973265,1000,3797.32637
153645.643865,1000,3803.989528
152748.719464,1000,3812.874566
152780.209126,1000,3819.011673
155037.244701,1000,3827.181584
153342.676981,1000,3833.42557
154777.638918,1000,3842.762126
153522.561662,1000,3849.021651
154958.877113,1000,3857.420568
153707.912528,1000,3863.493185
154169.900764,1000,3872.14162
153900.456734,1000,3878.558544
155045.532901,1000,3886.623745
154785.344714,1000,3892.475831
111547.944363,1000,3901.174061
152984.67464,1000,3907.279919
155476.588472,1000,3915.416347
152715.488116,1000,3921.847769
155110.579687,1000,3930.546001
153514.70761,1000,3936.286542
153819.349121,1000,3945.01881
108059.423876,1000,3951.503796
77127.161527,1000,3960.706603
154299.394812,1000,3967.108436
140056.013217,1000,3975.196085
155801.985699,1000,3981.429937
76020.696209,1000,3989.70105
152671.188432,1000,3995.55492
154999.910858,1000,4004.636773
154696.697417,1000,4010.900811
73583.88502,1000,4019.696251
131403.534024,1000,4026.297185
154062.985386,1000,4034.296186
152022.346766,1000,4040.285354
154876.903552,1000,4048.823107
148165.664911,1000,4055.02021
154319.931336,1000,4061.221958
155357.927291,1000,4069.718731
154377.910144,1000,4075.604482
154988.196879,1000,4085.061843
153792.688136,1000,4091.71655
151572.899097,1000,4099.895231
155394.304258,1000,4105.941987
155103.791763,1000,4114.568721
154820.811496,1000,4120.644953
87138.049634,1000,4128.897948
153518.76853,1000,4135.18895
155446.648235,1000,4144.324648
153478.388179,1000,4150.174517
147923.905548,1000,4158.509001
151682.49742,1000,4164.700575
155541.800851,1000,4174.070983
133809.192456,1000,4180.639115
145504.38861,1000,4189.022621
120421.804306,1000,4195.667365
153666.056701,1000,4203.473827
72649.246213,1000,4209.84359
155627.815167,1000,4218.482696
150605.307473,1000,4224.518821
155120.114297,1000,4233.582196
155587.824088,1000,4240.178871
155913.671111,1000,4248.505495
155218.238258,1000,4254.534377
154944.706063,1000,4263.061851
155976.672184,1000,4269.191178
156423.07588,1000,4278.024964
155681.932322,1000,4284.536733
156126.202852,1000,4293.038564
126637.935193,1000,4299.565204
156070.827627,1000,4308.369301
