# {"t_start": 1557087785.134652, "env_id": "HumanoidStandup-v2"} 
r,l,t
153619.261481,1000,5967.000794
133904.110728,1000,5970.992909
153276.736963,1000,5977.014791
112677.94134,1000,5981.186155
153025.040859,1000,5987.26054
102966.344799,1000,5991.21764
115422.923271,1000,5998.048862
143891.910613,1000,6002.509105
117371.601296,1000,6008.460657
152580.520803,1000,6012.164635
83309.183149,1000,6019.00386
152797.539629,1000,6022.845145
152842.828553,1000,6029.566859
143528.591724,1000,6033.818667
152607.516266,1000,6039.798217
153746.743359,1000,6044.050596
121421.011094,1000,6049.981665
152904.342439,1000,6054.045871
152747.434084,1000,6060.434384
152748.806098,1000,6064.448252
153023.404671,1000,6068.356098
152396.259273,1000,6074.846201
153431.666478,1000,6078.65933
153146.957478,1000,6083.586839
154157.971164,1000,6087.51996
153070.542021,1000,6093.95532
152984.77443,1000,6097.941025
83489.851383,1000,6104.466045
153488.215128,1000,6108.403144
153374.338035,1000,6114.450789
153456.331549,1000,6118.380983
153089.204876,1000,6124.792216
154200.846746,1000,6128.494381
154622.221726,1000,6135.091719
154043.476618,1000,6139.743161
153023.363846,1000,6145.098814
154487.118059,1000,6148.522381
153031.692029,1000,6156.505755
153927.377127,1000,6161.299834
153060.608928,1000,6167.305727
153712.72039,1000,6171.671122
153681.586859,1000,6178.47003
138266.017766,1000,6183.14528
154250.220664,1000,6190.562037
153399.754893,1000,6194.200503
89122.146603,1000,6200.817684
153762.889592,1000,6204.484843
153727.52256,1000,6210.680305
152995.48307,1000,6214.462569
143437.37237,1000,6221.224376
153597.330701,1000,6225.752989
153052.250707,1000,6231.760939
153416.781545,1000,6236.052536
153100.382651,1000,6241.756986
153976.27494,1000,6245.170009
147479.411763,1000,6252.047429
154692.604619,1000,6256.168976
152008.249183,1000,6261.999262
153351.346973,1000,6266.332917
155070.24988,1000,6272.580906
153228.350486,1000,6276.633219
153718.749371,1000,6282.855544
153090.688295,1000,6286.778499
153032.177272,1000,6291.05864
143282.549559,1000,6297.000613
153563.023304,1000,6301.109726
152968.183685,1000,6306.686173
152740.743398,1000,6310.505721
153240.776136,1000,6317.236093
152349.933898,1000,6321.208126
151183.849218,1000,6327.269857
139677.009731,1000,6331.143792
155048.593432,1000,6337.213923
153228.873289,1000,6340.484965
153629.922337,1000,6347.714372
151939.087812,1000,6351.805025
154403.94527,1000,6357.843821
152155.764571,1000,6362.417883
154710.196643,1000,6368.212392
112271.666256,1000,6372.740274
153860.789415,1000,6377.969903
153417.774304,1000,6381.792264
132005.201231,1000,6389.327879
106959.242529,1000,6393.337788
148803.822102,1000,6398.825647
131106.255172,1000,6404.000104
153493.750696,1000,6410.24939
153145.071003,1000,6414.215777
153837.022193,1000,6420.608354
102164.366128,1000,6425.444866
154805.989303,1000,6431.128605
126917.501249,1000,6435.504056
153081.12545,1000,6440.995673
153661.946868,1000,6444.752459
152519.500732,1000,6451.647829
154202.683599,1000,6455.099437
153157.717824,1000,6461.993859
91420.833874,1000,6466.746781
153104.426156,1000,6472.565699
153694.339325,1000,6477.054994
154557.665993,1000,6483.801837
91644.55709,1000,6488.770445
105319.731634,1000,6494.50321
154015.441492,1000,6498.27432
153516.187698,1000,6504.59609
153298.547403,1000,6509.225133
152175.414525,1000,6513.618982
129433.453209,1000,6519.503549
150276.837792,1000,6523.728364
153975.820479,1000,6528.784804
153375.314954,1000,6533.280447
153971.314651,1000,6540.34059
153510.329008,1000,6545.051421
153857.11663,1000,6550.494309
154148.492503,1000,6555.25646
153544.868205,1000,6563.265904
153670.144898,1000,6567.502305
153377.842644,1000,6572.946422
153231.05013,1000,6577.097036
154609.062092,1000,6582.877644
134498.646791,1000,6587.297103
153316.465215,1000,6593.176035
154001.503527,1000,6597.271108
153324.991796,1000,6603.568846
154722.059696,1000,6607.639921
153801.80933,1000,6613.39982
153487.784019,1000,6617.863207
153897.963037,1000,6623.396589
152951.532578,1000,6627.762225
153444.693268,1000,6634.141861
154513.511968,1000,6638.329114
72515.844251,1000,6643.959265
148868.369836,1000,6647.7675
155134.643134,1000,6654.881961
153815.382685,1000,6658.736815
153640.424281,1000,6665.32514
152687.833295,1000,6669.323608
153473.467469,1000,6675.329983
154726.893378,1000,6679.037614
154125.101816,1000,6685.436505
154722.454444,1000,6689.423052
154035.818254,1000,6695.369601
152384.753054,1000,6699.898547
153616.262797,1000,6705.647136
154022.096856,1000,6709.557605
153571.399802,1000,6715.801443
153971.899673,1000,6719.775953
123237.483285,1000,6726.37867
152850.037356,1000,6730.451956
153851.062853,1000,6734.541017
153827.809238,1000,6740.298095
153291.264808,1000,6744.283248
153149.335232,1000,6751.168228
153659.166807,1000,6755.155336
154221.013135,1000,6760.858831
153868.676033,1000,6765.315385
152952.180882,1000,6771.911654
153374.535738,1000,6776.654885
153383.492338,1000,6781.886363
153067.545418,1000,6785.775808
153135.879308,1000,6792.872953
153356.070993,1000,6797.061625
152951.141525,1000,6802.685311
131013.84088,1000,6807.639421
153388.917981,1000,6812.926519
153697.700321,1000,6817.189066
107784.434887,1000,6823.742635
153849.358172,1000,6827.525639
138249.544968,1000,6834.025519
153416.964422,1000,6838.112003
153406.411767,1000,6845.035182
153781.457191,1000,6849.001817
152714.569876,1000,6855.109158
153271.97271,1000,6859.184257
153774.881472,1000,6865.906315
153950.750308,1000,6869.965902
130574.538247,1000,6876.210798
153542.822862,1000,6880.587039
150526.786909,1000,6886.58147
152949.021164,1000,6890.616732
154302.402048,1000,6896.607061
153598.933568,1000,6900.22197
153407.768627,1000,6906.937047
154332.802641,1000,6911.129912
153542.866413,1000,6916.950841
153964.122686,1000,6921.439274
153722.937855,1000,6927.247144
154407.750137,1000,6931.603014
154392.456806,1000,6937.442479
153604.57638,1000,6941.106973
153678.027936,1000,6947.91346
151428.178374,1000,6951.86498
153893.403624,1000,6956.645097
149938.493652,1000,6962.295071
151108.254479,1000,6966.487415
153195.587996,1000,6973.208727
153251.904176,1000,6977.154828
154058.01834,1000,6983.457479
153188.158697,1000,6987.725929
153521.92909,1000,6993.985999
153667.042428,1000,6997.601641
98086.882641,1000,7004.517988
153671.128854,1000,7008.751909
154283.835546,1000,7013.92787
153026.71545,1000,7018.82483
153712.853997,1000,7024.665941
153816.951648,1000,7028.93625
153781.624464,1000,7034.505117
150097.353895,1000,7038.560124
152528.08745,1000,7044.498325
154431.888452,1000,7048.528691
153889.540969,1000,7055.026022
153708.967002,1000,7058.896934
153699.659985,1000,7065.244347
154486.269686,1000,7069.676063
154780.263267,1000,7075.783887
153386.595926,1000,7079.815395
151978.141002,1000,7085.768646
153910.398971,1000,7090.150384
153227.579703,1000,7096.118561
153938.095525,1000,7100.590913
154603.12897,1000,7107.904114
153422.368307,1000,7112.59824
153589.465713,1000,7118.971774
153722.568123,1000,7123.165903
149324.662847,1000,7129.130483
154021.441435,1000,7132.530483
154060.565106,1000,7139.990123
110917.180012,1000,7144.29769
153569.80298,1000,7149.800171
154577.660924,1000,7154.382529
118811.931904,1000,7160.425777
154197.260833,1000,7164.329489
154257.655933,1000,7170.453315
154110.38416,1000,7174.650521
153271.202901,1000,7178.561545
122994.731309,1000,7184.962163
154603.309261,1000,7188.769175
146871.449392,1000,7194.739935
154083.403849,1000,7199.350101
154405.437422,1000,7205.22104
154498.810096,1000,7209.525889
153847.400686,1000,7215.854808
154316.652163,1000,7220.296163
100838.477652,1000,7227.125489
153890.468442,1000,7231.607615
153653.140542,1000,7237.4161
153106.109503,1000,7240.948987
153929.046451,1000,7246.692248
74926.222625,1000,7251.147059
129512.146286,1000,7258.092818
153556.419358,1000,7262.096999
154219.242302,1000,7268.89231
153879.478186,1000,7272.740752
151485.802149,1000,7278.437214
153646.647538,1000,7282.444813
152567.080581,1000,7289.589781
153825.039159,1000,7293.421759
153446.219732,1000,7300.406673
154631.901818,1000,7304.627695
153664.27838,1000,7310.373277
153882.876596,1000,7314.064292
134729.546596,1000,7320.97858
154546.828673,1000,7325.987639
153417.293499,1000,7332.619921
152729.843395,1000,7336.533779
154161.599164,1000,7342.184685
153781.577732,1000,7346.300954
153400.70157,1000,7352.749137
153627.347309,1000,7356.822926
153552.99839,1000,7362.713866
153536.149528,1000,7366.565214
154074.49342,1000,7373.020524
153422.650298,1000,7377.458416
153385.267406,1000,7383.488602
154452.010718,1000,7387.428203
154940.145759,1000,7391.494863
153369.675973,1000,7397.3263
152873.134755,1000,7401.118786
131067.278497,1000,7407.938334
104619.076274,1000,7412.219649
154161.132261,1000,7417.851006
154413.774889,1000,7421.639313
154190.511304,1000,7428.086722
142289.866221,1000,7432.210607
153783.51423,1000,7437.542489
154579.413312,1000,7441.274463
153878.377188,1000,7448.359987
127360.930111,1000,7452.887335
154014.250269,1000,7458.656382
133936.049439,1000,7462.297737
153375.366613,1000,7468.984995
153166.618127,1000,7472.905298
153721.081141,1000,7480.179217
153912.022607,1000,7483.743123
153725.086094,1000,7489.393211
