approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,loss,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
286585.94,0.9718262,1000.0,58145.335704410005,0.4196954369544983,258,0.27183372,86,-38.764214,0.24385223,176128,684.1657333000039,176128,0.05596293
224398.62,0.9725586,1000.0,57911.785814810006,0.3964606523513794,265,0.27184218,87,-38.670845,0.2442101,178176,691.8934314450016,178176,0.055264078
176534.11,0.97197264,1000.0,57778.89456871,0.6578604876995087,261,0.2585802,88,-38.57702,0.23435369,180224,699.7263583760068,180224,0.04845302
302819.7,0.9722656,1000.0,57701.319077889995,0.748212993144989,252,0.28888974,89,-38.496803,0.26668638,182272,707.8546308730147,182272,0.04440684
343541.8,0.9730469,1000.0,57685.199931989984,0.5767102241516113,252,0.20766452,90,-38.434666,0.19118169,184320,715.9748493730149,184320,0.032965556
145880.12,0.9723145,1000.0,57947.38412029,0.6898454129695892,256,0.29979023,91,-38.370964,0.26261052,186368,723.9527252120024,186368,0.07435947
254103.03,0.97202146,1000.0,57699.98044100001,0.38327252864837646,254,0.23649922,92,-38.305084,0.21222134,188416,731.9946227059991,188416,0.048555676
142641.86,0.9717773,1000.0,57712.57274034,0.5096160173416138,255,0.2759413,93,-38.195553,0.24878523,190464,739.9973898550088,190464,0.054312278
127792.766,0.97280276,1000.0,57480.82030425,0.6243181228637695,259,0.28479296,94,-38.081444,0.2545659,192512,747.892796708009,192512,0.06045412
163835.98,0.97250974,1000.0,57085.64217750002,0.7010594308376312,256,0.2411362,95,-37.99041,0.22291677,194560,755.8895429969998,194560,0.036438793
246069.3,0.9725586,1000.0,57085.040804320015,0.32463544607162476,243,0.321169,96,-37.903557,0.29425842,196608,764.2977865569992,196608,0.053821146
209552.77,0.9728516,1000.0,57053.99072527001,0.5338062047958374,245,0.2610146,97,-37.779964,0.23240153,198656,772.6500627360074,198656,0.05722609
130921.83,0.9724121,1000.0,56910.501791049996,0.02174276113510132,247,0.22357884,98,-37.688393,0.20086198,200704,780.9381515210262,200704,0.04543367
475285.84,0.9730469,1000.0,56541.84988613,0.4265046715736389,242,0.21877976,99,-37.60441,0.20355181,202752,789.3756187580002,202752,0.030455941
379901.62,0.9722656,1000.0,56307.23453686,0.46600162982940674,241,0.22702706,100,-37.502083,0.21278024,204800,797.8488149020122,204800,0.028493544
399332.94,0.97202146,1000.0,55909.99519396,0.5752781331539154,241,0.22709963,101,-37.401558,0.21319094,206848,806.3254881890025,206848,0.027817424
461584.8,0.97319335,1000.0,55910.74535964001,0.6176468133926392,243,0.26634973,102,-37.32318,0.24153905,208896,814.7300852220214,208896,0.049621403
143986.17,0.97084963,1000.0,55701.60455610001,0.4717116951942444,249,0.21785598,103,-37.198357,0.20284966,210944,822.9433788730239,210944,0.030012632
76368.625,0.97128904,1000.0,55539.3067935,0.14360809326171875,261,0.23416391,104,-37.056694,0.19377597,212992,830.7844894020236,212992,0.08077596
98528.14,0.97148436,1000.0,55361.68189736,0.5410398840904236,259,0.24489932,105,-36.965675,0.21698281,215040,838.6883315450104,215040,0.05583304
88197.22,0.971875,1000.0,55279.529650029996,0.46522194147109985,261,0.2508769,106,-36.847836,0.23593657,217088,846.5333955630194,217088,0.029880553
108399.7,0.97143555,1000.0,55059.16083073999,0.3929252624511719,267,0.24208863,107,-36.75231,0.2212048,219136,854.1928501400107,219136,0.04176761
124106.25,0.971875,1000.0,54860.14922390999,0.8266569674015045,256,0.2806142,108,-36.648106,0.26101977,221184,862.1710233190097,221184,0.039188977
124731.23,0.9706543,1000.0,54882.62984118999,0.6145328879356384,255,0.25427267,109,-36.53627,0.23133886,223232,870.1871411890024,223232,0.045867763
117729.83,0.9707031,1000.0,54896.03520592,0.8421051949262619,248,0.29384044,110,-36.450226,0.2636119,225280,878.447173463006,225280,0.06045701
105359.1,0.9710938,1000.0,55182.854129719984,0.7206185162067413,256,0.28624704,111,-36.34658,0.24821433,227328,886.4275170830078,227328,0.07606552
94789.79,0.97075194,1000.0,54824.89238969,0.7013864517211914,253,0.2675943,112,-36.20939,0.24569695,229376,894.5216744130012,229376,0.043794647
42132.41,0.97084963,1000.0,54705.713160570005,0.6005147397518158,270,0.24208784,113,-36.11459,0.21499792,231424,902.106086040003,231424,0.054179978
75095.484,0.9716797,1000.0,54716.31685202,0.6773761212825775,268,0.24548836,114,-36.03919,0.2207149,233472,909.7457522180048,233472,0.049546868
83850.16,0.9706543,1000.0,54537.04090964999,0.6559633612632751,260,0.3053468,115,-35.95228,0.2703256,235520,917.6123860790103,235520,0.07004223
75414.55,0.971875,1000.0,54480.51758785999,0.7828929126262665,263,0.28326732,116,-35.838127,0.25940198,237568,925.380915804999,237568,0.04773069
132540.0,0.97158206,1000.0,54487.10196161,0.730085551738739,255,0.26759148,117,-35.742393,0.2318618,239616,933.3929869200219,239616,0.07145935
107558.836,0.9712402,1000.0,54629.18490335,0.4303760528564453,267,0.269041,118,-35.660255,0.23650739,241664,941.0390217370004,241664,0.06506716
113982.336,0.9716797,1000.0,54456.78664240999,0.5317198634147644,262,0.2687894,119,-35.61192,0.23694535,243712,948.8408479220234,243712,0.063687935
