# {"t_start": 1557579177.683356, "env_id": "HumanoidStandup-v2"} 
r,l,t
51318.122643,1000,1296.41918
48705.139269,1000,1300.677513
54559.288177,1000,1303.766357
44667.344623,1000,1308.198162
54962.192917,1000,1311.601241
57301.107637,1000,1315.80438
55870.087606,1000,1318.851142
51299.763788,1000,1321.896929
50168.441633,1000,1326.399201
52852.894657,1000,1329.477782
54575.873182,1000,1334.054893
64207.772996,1000,1337.209156
44981.743944,1000,1342.149866
56985.186645,1000,1345.224619
53895.041911,1000,1349.665053
58691.210972,1000,1352.881594
54830.879291,1000,1357.160188
52412.219282,1000,1360.304785
56380.773045,1000,1364.652313
49824.817521,1000,1367.747183
52300.800953,1000,1372.565363
47990.56694,1000,1375.687474
51369.749829,1000,1380.326676
53527.021735,1000,1383.458362
46136.310173,1000,1387.786084
60808.062342,1000,1390.918098
57417.414531,1000,1395.399712
54180.823623,1000,1398.616975
49562.601146,1000,1402.956013
48230.881753,1000,1406.061402
51422.494825,1000,1410.323225
52148.802155,1000,1413.461766
63086.151499,1000,1417.966315
63514.85578,1000,1421.086203
57932.366224,1000,1425.408202
51703.300008,1000,1428.566905
49495.015844,1000,1433.126365
56579.375777,1000,1436.426161
50575.728467,1000,1440.594096
54909.308822,1000,1443.725692
45005.936981,1000,1448.101831
50971.576946,1000,1451.247152
56834.564611,1000,1455.570966
49289.741476,1000,1458.686723
60682.983716,1000,1463.367315
44087.446627,1000,1466.551751
63351.215607,1000,1470.806329
69007.422942,1000,1473.920854
48391.016061,1000,1478.570539
68542.680221,1000,1481.993727
56211.925363,1000,1485.255292
51380.833275,1000,1489.383342
55123.346038,1000,1492.963173
47972.569569,1000,1497.173563
53077.946843,1000,1500.530123
49902.643868,1000,1504.699794
54961.446388,1000,1507.789147
64877.214257,1000,1512.174754
48507.211184,1000,1515.288345
64290.121079,1000,1519.575824
55719.890885,1000,1522.995295
47343.523986,1000,1527.352277
65978.664424,1000,1530.490471
46370.568048,1000,1534.812592
71895.229503,1000,1538.004683
64483.898847,1000,1542.398193
51269.021098,1000,1545.484814
57749.643816,1000,1549.738335
52440.645638,1000,1553.088659
54626.584151,1000,1557.610586
45563.855953,1000,1560.704862
55902.105152,1000,1565.210288
48912.980619,1000,1568.29539
52159.814459,1000,1572.826535
42918.2304,1000,1575.98534
56600.109824,1000,1580.280835
49479.373724,1000,1583.539532
46945.920557,1000,1587.883217
51496.444703,1000,1591.141386
44790.046987,1000,1595.445992
55061.347968,1000,1598.728198
53576.851419,1000,1602.957332
59778.731575,1000,1606.244257
50635.230783,1000,1610.575766
60907.832602,1000,1614.028949
43704.444922,1000,1618.645497
43065.521516,1000,1621.727003
54396.401914,1000,1626.2204
64950.824249,1000,1629.435578
45805.5432,1000,1633.659738
55811.120292,1000,1636.800681
44065.169394,1000,1641.415488
48428.099034,1000,1644.539682
49842.744694,1000,1647.642662
65636.795872,1000,1652.007825
65563.158211,1000,1655.217396
52640.893953,1000,1659.460987
56565.512565,1000,1662.602392
51697.298276,1000,1666.985429
55206.23477,1000,1670.131093
51890.746954,1000,1674.534514
52841.073877,1000,1677.899855
59402.867148,1000,1682.463306
66438.397178,1000,1685.663127
51372.954131,1000,1690.067861
64238.930985,1000,1693.361041
69097.860988,1000,1697.674524
45588.166429,1000,1700.989993
52994.513079,1000,1705.543926
63666.423128,1000,1708.741632
46651.537959,1000,1712.924425
62542.431959,1000,1716.153734
54884.051267,1000,1720.468167
45250.681709,1000,1723.783255
54866.511657,1000,1728.030325
44958.366642,1000,1731.229135
63218.075096,1000,1735.793994
58366.921916,1000,1738.93644
58952.671399,1000,1743.423628
55238.834395,1000,1746.685504
57297.056663,1000,1750.930207
54470.476308,1000,1754.220783
48700.53517,1000,1758.399869
48727.419023,1000,1761.792099
52710.250908,1000,1766.183234
50006.088755,1000,1769.294089
48284.015524,1000,1773.618266
51227.044388,1000,1776.84861
50989.594605,1000,1781.213739
53956.426697,1000,1784.349293
55831.053946,1000,1788.81923
61465.713681,1000,1792.219801
56283.501505,1000,1796.483907
52772.84307,1000,1799.628165
55852.525359,1000,1803.859305
53625.99236,1000,1807.088885
47375.934189,1000,1810.178409
61028.902962,1000,1814.574084
53327.851789,1000,1817.871534
49427.232697,1000,1822.297176
63976.993466,1000,1825.811531
59850.356222,1000,1830.196875
48138.166988,1000,1833.367286
62841.652868,1000,1837.788983
66303.768653,1000,1840.995375
62558.735257,1000,1845.464628
62892.832604,1000,1848.796728
52834.926015,1000,1853.281588
63541.532478,1000,1856.52143
65993.536593,1000,1860.804246
59742.408597,1000,1864.489466
53077.755212,1000,1868.637491
52036.246572,1000,1871.888649
66496.140418,1000,1876.258702
66120.849779,1000,1879.507419
56087.535086,1000,1884.090415
48862.93363,1000,1887.296858
50817.45176,1000,1891.739938
47120.98027,1000,1894.907175
56464.8105,1000,1899.266353
