# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
135073.322854,1000,54920.911102
76993.880199,1000,54923.97904
130968.847138,1000,54930.73519
107687.995268,1000,54933.853784
122498.263785,1000,54938.636408
95624.204672,1000,54941.790614
155711.510152,1000,54946.435927
74990.388127,1000,54949.862561
120110.635146,1000,54954.326815
115092.983171,1000,54957.809043
81793.54783,1000,54962.499135
90117.05956,1000,54965.581744
131519.853712,1000,54970.468193
89240.084388,1000,54973.573018
92329.371131,1000,54978.519636
127644.88759,1000,54981.988233
82551.751459,1000,54986.530202
124726.477455,1000,54989.989825
155834.43632,1000,54994.709098
120887.006154,1000,54998.340893
167139.490443,1000,55002.660105
120264.359169,1000,55006.05265
111771.790644,1000,55010.665724
160608.286443,1000,55014.085664
108010.647952,1000,55018.589354
104806.151538,1000,55022.114434
147081.124898,1000,55026.772121
108218.272339,1000,55030.220265
133373.986084,1000,55034.725553
169283.381884,1000,55037.842593
162772.628106,1000,55042.829219
90635.837215,1000,55046.118602
97308.415934,1000,55051.027061
126809.507989,1000,55054.178722
159162.813138,1000,55058.865221
128117.516541,1000,55062.055749
102071.04683,1000,55066.144082
136502.600507,1000,55070.342332
124369.877653,1000,55073.497997
148262.221551,1000,55078.578952
135644.948815,1000,55081.878809
94601.8911,1000,55087.002651
90489.468443,1000,55090.981336
81680.798111,1000,55095.523583
152969.015612,1000,55098.6397
123492.996109,1000,55103.461034
84017.568579,1000,55106.627796
136398.527018,1000,55111.741728
83262.64334,1000,55115.303853
125828.85745,1000,55119.870965
119172.775713,1000,55123.200237
125484.914144,1000,55127.632734
126997.574521,1000,55130.929156
125222.749658,1000,55135.424322
160447.655001,1000,55138.85755
123207.226796,1000,55143.775717
84362.779656,1000,55147.114868
122718.058463,1000,55151.819828
152052.781871,1000,55155.088718
124706.948317,1000,55160.007022
101861.207484,1000,55163.557469
111724.189686,1000,55168.10015
102216.335614,1000,55171.775176
162979.908273,1000,55176.18325
103387.92544,1000,55179.341394
88403.972613,1000,55183.80562
95160.807577,1000,55186.84558
163410.294306,1000,55191.606045
120787.769326,1000,55194.837791
162657.131086,1000,55199.717312
101789.263382,1000,55203.081754
142284.460616,1000,55207.53787
167107.57715,1000,55210.908556
113694.19699,1000,55215.304831
102926.075395,1000,55218.705266
154020.419936,1000,55223.179653
116728.845633,1000,55226.423324
115238.280671,1000,55231.247064
90790.089687,1000,55234.567689
134421.935075,1000,55238.039029
109434.144419,1000,55242.416178
100073.025881,1000,55245.789774
89192.106482,1000,55250.090962
92434.725727,1000,55253.550554
140446.074899,1000,55258.107748
125572.998041,1000,55261.645919
154128.472601,1000,55266.767538
122991.321533,1000,55270.065778
165312.329669,1000,55274.926753
93053.973984,1000,55278.334098
82657.204655,1000,55282.66413
139292.590232,1000,55286.051351
113155.366431,1000,55290.574091
134035.761759,1000,55293.772803
172276.299896,1000,55298.757205
160558.60778,1000,55302.115839
89867.154168,1000,55306.425411
139767.049321,1000,55309.785319
132939.840789,1000,55314.163465
161872.345364,1000,55317.556713
113633.399014,1000,55322.362948
163316.563501,1000,55325.486228
98254.874302,1000,55330.456241
156048.367453,1000,55333.967403
141306.024577,1000,55338.507554
106649.857498,1000,55341.907485
137951.614065,1000,55346.462288
116004.090732,1000,55349.987236
105070.917329,1000,55354.43606
164221.681042,1000,55357.767478
163469.987091,1000,55362.600147
96887.245628,1000,55365.726727
134050.585479,1000,55370.514504
111469.412642,1000,55373.872669
107832.449809,1000,55378.341402
111784.648366,1000,55381.785402
155247.843932,1000,55386.907161
86659.741371,1000,55390.323611
143610.824042,1000,55395.185722
77991.456612,1000,55398.452043
150025.093688,1000,55402.997885
110557.842877,1000,55406.4447
121959.437114,1000,55410.38897
132503.682175,1000,55414.777406
89544.108736,1000,55418.1099
107090.285328,1000,55422.443588
78861.310534,1000,55425.646002
136981.469777,1000,55430.227019
161124.696592,1000,55433.471012
96362.821434,1000,55438.302674
149209.842782,1000,55441.855121
140022.851689,1000,55446.408827
124475.737841,1000,55449.850898
139225.929604,1000,55454.143804
145301.141978,1000,55457.291568
115791.920836,1000,55462.035155
131443.921782,1000,55465.275145
157298.966038,1000,55470.298538
94933.628651,1000,55473.798995
106950.97733,1000,55478.228058
115564.181184,1000,55481.647656
158614.17685,1000,55486.323894
168557.778438,1000,55489.492569
102491.23327,1000,55494.232898
87055.176771,1000,55497.270628
109026.845465,1000,55503.583312
127149.950618,1000,55506.969991
136149.409597,1000,55511.371091
151694.770463,1000,55514.670295
113155.753459,1000,55519.107322
130903.303437,1000,55522.355677
109715.877903,1000,55527.198513
72784.123041,1000,55530.871945
134955.271861,1000,55535.447729
110534.886591,1000,55538.724194
169160.952162,1000,55543.319846
166744.197695,1000,55546.510188
140203.077348,1000,55551.174281
164674.274508,1000,55554.365175
153608.321042,1000,55558.977442
135352.527892,1000,55562.715611
154354.40219,1000,55567.145731
117713.014511,1000,55570.347627
98779.741037,1000,55573.633473
160122.503413,1000,55578.31566
116362.665247,1000,55581.609078
138406.826591,1000,55586.190913
123198.14173,1000,55590.005217
164704.67884,1000,55594.380173
99396.486893,1000,55597.74724
149625.995921,1000,55601.978284
113941.94734,1000,55605.266011
124209.861387,1000,55609.986159
113712.386599,1000,55613.442454
161449.603444,1000,55618.119328
108917.755554,1000,55621.556075
124379.081472,1000,55626.068947
105179.82953,1000,55629.296269
129566.999642,1000,55633.822464
93199.89802,1000,55637.972567
161492.415391,1000,55642.209641
116293.517634,1000,55645.482258
129353.82693,1000,55650.228397
164551.704147,1000,55653.43675
95052.971143,1000,55658.178051
