# {"t_start": 1557133667.6606617, "env_id": "HumanoidStandup-v2"} 
r,l,t
167785.711601,1000,3498.675408
66110.763511,1000,3505.09056
159286.369219,1000,3509.430777
139872.942942,1000,3515.933937
166346.571091,1000,3520.400763
170252.481217,1000,3527.135223
159085.585143,1000,3531.269873
141519.151929,1000,3537.515134
105810.749555,1000,3541.120947
158992.885884,1000,3548.659495
164804.967562,1000,3552.832789
141455.08891,1000,3559.691432
166805.055034,1000,3563.626841
107957.339037,1000,3571.095013
143622.951073,1000,3575.529555
132160.988754,1000,3582.175006
167914.645894,1000,3587.034991
136184.956683,1000,3593.231625
79942.815518,1000,3597.815751
151233.051481,1000,3604.06184
125009.828134,1000,3608.655728
165578.824292,1000,3615.155061
162677.598785,1000,3620.395166
142208.753398,1000,3624.240679
169657.187666,1000,3630.087472
151012.791386,1000,3634.360582
166357.724606,1000,3640.959005
150392.645682,1000,3644.895884
161425.826947,1000,3652.073827
141152.450037,1000,3656.350044
168086.776598,1000,3664.131282
159131.743147,1000,3668.814781
157600.660375,1000,3674.731023
148130.841189,1000,3679.098286
122360.827661,1000,3685.229988
139140.027515,1000,3689.650561
69943.02684,1000,3696.34956
160680.840931,1000,3700.611105
159557.032445,1000,3707.27415
141124.219142,1000,3711.542411
134186.005215,1000,3718.49272
114663.879635,1000,3723.469625
96890.424368,1000,3729.248447
102833.148421,1000,3733.703028
162901.565453,1000,3740.380774
160322.730594,1000,3745.396643
158824.301632,1000,3751.559507
158425.430471,1000,3755.602668
99537.373768,1000,3762.643315
122886.021943,1000,3767.210123
153015.639123,1000,3773.570614
159074.041291,1000,3777.856862
145840.706199,1000,3785.134345
117519.966336,1000,3789.871483
90670.454022,1000,3796.785376
165563.630183,1000,3801.201931
168890.511891,1000,3807.985177
152293.675999,1000,3812.250737
159919.041489,1000,3818.509305
161438.791527,1000,3822.987005
169704.518005,1000,3829.290108
159451.031944,1000,3833.871293
167723.263825,1000,3840.182647
126106.674315,1000,3844.496001
128736.925592,1000,3851.132676
150081.397007,1000,3855.98349
158408.278763,1000,3860.87517
166755.390789,1000,3867.566723
157922.513293,1000,3872.202944
166783.521005,1000,3878.067836
160575.3904,1000,3882.247126
157416.464197,1000,3889.083824
126230.513205,1000,3893.751106
159951.457653,1000,3900.071292
77716.289599,1000,3904.266929
146605.342356,1000,3910.501187
167681.097352,1000,3915.156019
100487.009186,1000,3920.965891
169607.317053,1000,3925.450105
112351.697775,1000,3932.069184
117098.183574,1000,3936.27549
126254.826423,1000,3943.010536
165191.792284,1000,3946.76386
138186.813077,1000,3953.510926
141602.38617,1000,3957.044546
162986.395079,1000,3965.697
161289.096755,1000,3969.908261
163450.218129,1000,3976.88669
154229.948206,1000,3981.137778
120063.413791,1000,3987.780824
123538.962659,1000,3991.939095
151398.278222,1000,3998.094768
120707.359011,1000,4002.460375
121703.397246,1000,4009.300896
146135.33612,1000,4014.025306
154418.294419,1000,4019.838058
172040.448308,1000,4024.011633
132294.093194,1000,4031.338105
141369.358809,1000,4036.033763
152637.644468,1000,4041.98407
159092.638263,1000,4046.628963
163400.581811,1000,4052.931829
147599.15282,1000,4056.80004
140262.288402,1000,4063.769055
95555.524915,1000,4067.916343
131138.375245,1000,4075.025506
94889.285737,1000,4079.305829
85581.59414,1000,4085.876085
165089.480076,1000,4090.760987
153458.406505,1000,4095.730308
76952.830455,1000,4102.286883
160785.987754,1000,4107.159454
161092.955676,1000,4113.50337
58451.331031,1000,4117.869073
132089.13877,1000,4124.318731
159969.122654,1000,4128.67978
109636.215599,1000,4134.963986
116041.342595,1000,4139.829067
160585.526129,1000,4145.663038
148980.375778,1000,4150.6036
162605.775312,1000,4157.241025
168386.747216,1000,4161.810683
170454.985011,1000,4168.396992
146021.597816,1000,4172.702017
136322.030401,1000,4178.693033
167925.863496,1000,4183.03179
162508.940454,1000,4190.000001
149887.180222,1000,4194.685327
161194.291025,1000,4201.351722
152293.232914,1000,4206.321047
127389.899561,1000,4212.190789
159915.115242,1000,4217.071491
160315.881295,1000,4223.003436
169262.270359,1000,4227.717269
159365.551004,1000,4234.636616
170301.793632,1000,4238.828934
152099.599792,1000,4245.525769
160647.728683,1000,4250.494019
168276.125841,1000,4256.317012
168634.403839,1000,4260.363088
157356.538676,1000,4267.279027
78710.962286,1000,4272.02829
123468.494349,1000,4277.985253
166289.322116,1000,4282.058727
135758.293724,1000,4289.250951
139385.801293,1000,4293.108902
165785.917291,1000,4300.035008
112318.98185,1000,4304.496128
147521.170579,1000,4310.859951
152397.453919,1000,4315.358447
73300.870212,1000,4319.893331
152825.585431,1000,4325.878933
164658.864413,1000,4330.219417
115348.981263,1000,4336.369025
170374.340977,1000,4340.478852
162600.543582,1000,4347.390696
166759.165466,1000,4351.783527
158330.936839,1000,4358.495381
85419.848009,1000,4363.191938
147239.028379,1000,4369.022424
163874.346521,1000,4373.402482
161054.230543,1000,4380.112011
162266.358036,1000,4384.742879
144007.106985,1000,4391.338927
159661.17228,1000,4395.633138
155796.951829,1000,4401.767222
168485.51338,1000,4405.932352
152909.669442,1000,4412.30358
155664.045385,1000,4416.401673
142393.419071,1000,4423.204399
114701.728116,1000,4427.996258
166911.73894,1000,4434.022522
111595.476516,1000,4437.902135
110722.08022,1000,4445.339704
174296.988758,1000,4450.092622
146699.610112,1000,4456.763211
165184.785148,1000,4461.371575
165046.707182,1000,4467.678373
95715.88861,1000,4472.44299
163799.077292,1000,4478.559001
164718.700654,1000,4482.77224
157692.1893,1000,4489.321143
138976.501841,1000,4493.517824
136928.665857,1000,4500.187245
118971.598928,1000,4504.803905
74831.852332,1000,4511.405654
149091.363197,1000,4515.260146
151915.859847,1000,4521.814059
100832.888736,1000,4526.509995
162519.371632,1000,4533.068002
170409.845894,1000,4537.232002
167189.819092,1000,4543.714822
161776.093732,1000,4547.666091
111284.981153,1000,4552.332692
144705.657021,1000,4558.97216
154902.425216,1000,4563.210843
148663.621425,1000,4568.5853
120468.680717,1000,4573.064166
91494.247651,1000,4580.5771
98052.677815,1000,4585.036756
168753.686806,1000,4591.764785
93499.692443,1000,4595.38917
150042.50856,1000,4602.718769
77471.050638,1000,4607.420978
156081.171125,1000,4614.209346
121221.48119,1000,4618.252642
163760.13485,1000,4624.240157
105965.593353,1000,4628.339766
145145.532774,1000,4635.167008
78524.526025,1000,4639.651193
130528.21875,1000,4645.64581
124116.112159,1000,4649.64335
172701.52403,1000,4656.580092
164580.07009,1000,4660.806073
165223.201264,1000,4667.335543
154332.696108,1000,4671.526979
167285.672485,1000,4678.121562
106257.216014,1000,4682.935926
149516.63031,1000,4689.734002
167504.260037,1000,4694.749434
154479.513295,1000,4700.311349
164631.836657,1000,4704.686067
155964.964849,1000,4711.74213
168479.587893,1000,4715.781016
88165.063843,1000,4722.289573
113017.989524,1000,4726.292646
159874.896439,1000,4733.159653
157864.203595,1000,4737.745188
165212.325822,1000,4744.139544
127467.182779,1000,4748.684894
125347.40138,1000,4754.958335
98460.472381,1000,4759.171235
165002.461953,1000,4766.21448
162981.786136,1000,4770.273098
151887.336175,1000,4777.401961
100940.39101,1000,4782.042746
169818.912522,1000,4786.710022
168435.159421,1000,4793.049272
158152.299199,1000,4797.692486
104606.640175,1000,4803.340964
163626.436355,1000,4807.075023
166255.001406,1000,4814.685353
137325.570554,1000,4819.011592
151081.938571,1000,4825.904836
176202.387217,1000,4829.845667
169823.857851,1000,4837.144076
152607.021154,1000,4840.884153
169388.341208,1000,4848.844513
150348.445628,1000,4853.196769
147531.553241,1000,4859.213815
144629.160808,1000,4863.611344
165206.780651,1000,4870.222329
166948.024292,1000,4874.310131
123451.108858,1000,4881.231702
179574.114143,1000,4886.304259
95969.686498,1000,4892.81823
152201.084415,1000,4896.912863
78472.762768,1000,4903.540996
78195.970921,1000,4908.453101
166428.670773,1000,4914.222977
161297.532532,1000,4918.463195
162533.428239,1000,4924.923805
162260.609015,1000,4929.336174
98689.972235,1000,4935.858273
154833.651754,1000,4939.484769
97665.686033,1000,4947.209002
117776.344276,1000,4951.583596
158752.760886,1000,4957.984264
82501.847911,1000,4962.387991
176705.956605,1000,4968.635796
80316.789876,1000,4972.626238
117621.40739,1000,4979.50252
156112.067351,1000,4983.663756
114391.465039,1000,4991.103259
162942.200573,1000,4995.871962
129835.118728,1000,5001.914068
92368.462622,1000,5006.739725
142425.233613,1000,5013.385501
130375.355206,1000,5017.19822
84860.477268,1000,5020.85922
143183.913101,1000,5029.205824
145677.815622,1000,5033.390405
130579.756059,1000,5040.088349
151710.17734,1000,5044.633532
107943.696263,1000,5051.255794
164456.113686,1000,5055.261646
148834.127298,1000,5063.216331
153578.362741,1000,5066.798317
163161.663705,1000,5073.533867
150884.035536,1000,5077.562383
93822.873793,1000,5084.433762
158793.845361,1000,5088.783297
138336.388116,1000,5096.109565
157241.748736,1000,5100.595775
169019.017613,1000,5107.337444
106991.110711,1000,5111.784794
120870.893736,1000,5118.277535
166041.938791,1000,5122.765866
138558.918351,1000,5128.922796
102548.581168,1000,5132.978661
157985.370696,1000,5141.061316
146231.610473,1000,5145.62428
172003.5627,1000,5151.721989
164887.769711,1000,5156.355339
144500.639009,1000,5162.404153
81293.474052,1000,5166.406739
88926.738325,1000,5173.856091
125747.123975,1000,5178.829866
163083.403578,1000,5184.844402
173599.851894,1000,5188.988065
94901.215535,1000,5196.1939
97630.920315,1000,5200.993469
103738.201423,1000,5207.55801
144026.894904,1000,5212.522271
163591.061596,1000,5218.640897
153864.128877,1000,5222.082065
108888.771228,1000,5229.969206
160733.661557,1000,5233.883274
157344.891774,1000,5240.603034
174882.231615,1000,5244.902406
105588.430291,1000,5251.459704
106310.844007,1000,5255.290644
